name,cmc,release_year,price,color,image,type_line,artist
Kaya the Inexorable,5,2021,4.19,#d78f42,https://cards.scryfall.io/normal/front/4/5/459c4a00-35eb-4cb4-8cee-e7d8a8152c4a.jpg?1628380827,Legendary Planeswalker — Kaya,Tyler Jacobson
King Narfi's Betrayal,3,2021,0.37,#d78f42,https://cards.scryfall.io/normal/front/9/5/9562b164-33f5-4dff-b2df-2281c1125ee4.jpg?1628380781,Enchantment — Saga,Chase Stone
Koma- Cosmos Serpent,7,2021,10.0,#d78f42,https://cards.scryfall.io/normal/front/6/8/682cdd7e-31ff-4789-9d0d-ad43581c7621.jpg?1628380742,Legendary Creature — Serpent,Jesper Ejsing
Magda- Brazen Outlaw,2,2021,1.55,#ff1a1a,https://cards.scryfall.io/normal/front/4/e/4e446a2b-1e8e-49e2-9c09-9d614474b192.jpg?1628381848,Legendary Creature — Dwarf Berserker,Slawomir Maniak
Maskwood Nexus,4,2021,2.62,#8c8d8b,https://cards.scryfall.io/normal/front/7/b/7bbcf127-8612-4569-a618-34507300d2ce.jpg?1628380438,Artifact,Jason A. Engle
Mystic Reflection,2,2021,1.24,#341aff,https://cards.scryfall.io/normal/front/3/0/302580e6-b639-40a3-9754-4f5cfc98a9a1.jpg?1628382738,Instant,YW Tang
Niko Aris,3,2021,0.78,#d78f42,https://cards.scryfall.io/normal/front/e/d/ed8b624f-e888-4ee4-9ca2-9a0f2f30a9f7.jpg?1628380693,Legendary Planeswalker — Niko,Winona Nelson
Old-Growth Troll,3,2021,1.54,#087500,https://cards.scryfall.io/normal/front/9/d/9ddda844-96b6-4bc0-be4e-8cb12c84f630.jpg?1628381412,Creature — Troll Warrior,Jesper Ejsing
Orvar- the All-Form,4,2021,13.79,#341aff,https://cards.scryfall.io/normal/front/0/c/0cd55a90-440e-4b0e-92b3-a022b8d34c0f.jpg?1628382669,Legendary Creature — Shapeshifter,Chase Stone
Pyre of Heroes,2,2021,1.03,#8c8d8b,https://cards.scryfall.io/normal/front/b/d/bd1751ca-4945-4071-87f1-9d5f282c35f0.jpg?1628380391,Artifact,Piotr Dura
Quakebringer,5,2021,1.22,#ff1a1a,https://cards.scryfall.io/normal/front/0/4/04b333fc-7354-49b7-a6fc-5d75951a6ddb.jpg?1628381801,Creature — Giant Berserker,Lucas Graciano
Rally the Ranks,2,2021,0.76,#ffffff,https://cards.scryfall.io/normal/front/2/2/22e71ec5-f9bd-4434-982b-7cb4cfa7ea15.jpg?1628383311,Enchantment,Lie Setiawan
Realmwalker,3,2021,5.26,#087500,https://cards.scryfall.io/normal/front/d/d/dd38662b-06c7-4e75-81c8-a6e071632e0f.jpg?1628381368,Creature — Shapeshifter,Zack Stella
Reckless Crew,4,2021,0.25,#ff1a1a,https://cards.scryfall.io/normal/front/8/d/8df2a9c6-0bda-468e-9f86-c3c66fa6474f.jpg?1628381766,Sorcery,Izzy
Reflections of Littjara,5,2021,2.35,#341aff,https://cards.scryfall.io/normal/front/8/d/8d680e67-4a88-4ef8-9ca1-0d198de5b25e.jpg?1628382622,Enchantment,Aaron Miller
Resplendent Marshal,3,2021,0.98,#ffffff,https://cards.scryfall.io/normal/front/5/2/52de996e-e06d-4507-86d1-ffe836182e08.jpg?1628383279,Creature — Angel Warrior,Ryan Pancoast
Righteous Valkyrie,3,2021,4.1,#ffffff,https://cards.scryfall.io/normal/front/4/d/4d7d4bc6-d539-4caa-841a-7b70c736cf20.jpg?1628383240,Creature — Angel Cleric,Chris Rahn
