name,cmc,release_year,price,color,image,type_line,artist
Leyline of Anticipation,4,2010,2.5,#341aff,https://cards.scryfall.io/normal/front/d/7/d7dbb092-3bb0-445e-ab26-d939cac92a73.jpg?1562477207,Enchantment,Charles Urbach
Leyline of Punishment,4,2010,1.67,#ff1a1a,https://cards.scryfall.io/normal/front/5/1/51a2eec5-f892-4466-b6c6-960626ba5640.jpg?1562459627,Enchantment,Charles Urbach
Leyline of Sanctity,4,2010,4.95,#ffffff,https://cards.scryfall.io/normal/front/2/6/262de9ae-d641-4f0e-af6a-03ce0e1c91d3.jpg?1562453888,Enchantment,Ryan Pancoast
Leyline of the Void,4,2010,6.88,#000000,https://cards.scryfall.io/normal/front/e/0/e012d4f3-c387-4910-981b-7532fd355296.jpg?1562478565,Enchantment,Rob Alexander
Leyline of Vitality,4,2010,1.29,#087500,https://cards.scryfall.io/normal/front/f/5/f5318113-9dfb-492c-9151-de90951d881e.jpg?1562481236,Enchantment,Jim Nelson
Liliana Vess,5,2010,7.0,#000000,https://cards.scryfall.io/normal/front/8/a/8a15e31c-b208-4a52-b450-c058a75da9f7.jpg?1562467273,Legendary Planeswalker — Liliana,Aleksi Briclot
Magma Phoenix,5,2010,0.19,#ff1a1a,https://cards.scryfall.io/normal/front/b/3/b3857c9b-136d-4e6a-bd3b-92dab1b71947.jpg?1562472154,Creature — Phoenix,Raymond Swanland
Mass Polymorph,6,2010,0.46,#341aff,https://cards.scryfall.io/normal/front/1/3/13ffe61f-e52e-4d62-854b-10ac9cfbadd3.jpg?1562451472,Sorcery,Christopher Moeller
Merfolk Sovereign,3,2010,0.56,#341aff,https://cards.scryfall.io/normal/front/e/d/ed43af3c-1070-45d9-9de6-17d07a6ef3c0.jpg?1562479796,Creature — Merfolk Noble,Jesper Ejsing
Mitotic Slime,5,2010,0.3,#087500,https://cards.scryfall.io/normal/front/9/6/967c8cfa-76b8-4a17-be63-947490b64d85.jpg?1562468546,Creature — Ooze,Raymond Swanland
Mystifying Maze,0,2010,0.67,#8c8d8b,https://cards.scryfall.io/normal/front/1/6/16e92409-d301-49f5-a8a9-acd531a928d4.jpg?1562451941,Land,Robh Ruppel
Nantuko Shade,2,2010,0.18,#000000,https://cards.scryfall.io/normal/front/b/d/bd01bab0-3241-4ebb-a378-f88cbdf16dc3.jpg?1562473610,Creature — Insect Shade,Brian Snõddy
Necrotic Plague,4,2010,0.14,#000000,https://cards.scryfall.io/normal/front/2/e/2e7573a8-be2b-46a5-8862-db0980968088.jpg?1562455018,Enchantment — Aura,Jaime Jones
Obstinate Baloth,4,2010,0.26,#087500,https://cards.scryfall.io/normal/front/6/6/6694496c-45b9-4ddf-bfcd-b632441b8811.jpg?1562462698,Creature — Beast,Chris Rahn
Overwhelming Stampede,5,2010,4.06,#087500,https://cards.scryfall.io/normal/front/1/d/1d5a46d0-09fe-454c-a920-0343f846b832.jpg?1562452497,Sorcery,Steven Belledin
Phylactery Lich,3,2010,0.18,#000000,https://cards.scryfall.io/normal/front/9/d/9d088983-92c1-4f4d-8abf-dd20347495b5.jpg?1562469464,Creature — Zombie,Michael Komarck
Platinum Angel,7,2010,3.76,#8c8d8b,https://cards.scryfall.io/normal/front/a/9/a9a561bf-bddc-4ea7-bf71-9cdc07a71456.jpg?1562470950,Artifact Creature — Angel,Brom
Primeval Titan,6,2010,4.57,#087500,https://cards.scryfall.io/normal/front/f/e/feee9327-b937-46ba-a2aa-6c015ab6cdd5.jpg?1562482634,Creature — Giant,Aleksi Briclot
Protean Hydra,1,2010,3.59,#087500,https://cards.scryfall.io/normal/front/f/6/f63d54c1-1b20-48c4-871d-0bb15e608996.jpg?1562481294,Creature — Hydra,Jim Murray
Redirect,2,2010,0.25,#341aff,https://cards.scryfall.io/normal/front/6/0/60bae44b-c6f2-40bf-a427-aee5cfbdfea9.jpg?1562461769,Instant,Izzy
Reverberate,2,2010,0.99,#ff1a1a,https://cards.scryfall.io/normal/front/d/d/dd435013-0ab9-42f4-985c-66ea2b3760e9.jpg?1562478097,Instant,jD
Rootbound Crag,0,2010,3.95,#d78f42,https://cards.scryfall.io/normal/front/a/b/abacafc8-ae6f-4e7b-ad8b-4492ac29338f.jpg?1562471370,Land,Matt Stewart
Royal Assassin,3,2010,0.87,#000000,https://cards.scryfall.io/normal/front/c/0/c0094664-9f03-414b-a890-6f535a1927ad.jpg?1562474085,Creature — Human Assassin,Mark Zug
Serra Ascendant,1,2010,16.67,#ffffff,https://cards.scryfall.io/normal/front/1/e/1ee65b44-eeb6-418b-b022-a0aef587c738.jpg?1562452932,Creature — Human Monk,Anthony Palumbo
Silence,1,2010,6.45,#ffffff,https://cards.scryfall.io/normal/front/3/7/37b70d17-e4ec-4731-8892-b444f82be7a2.jpg?1562456076,Instant,Wayne Reynolds
