name,cmc,release_year,price,color,image,type_line,artist
Illusionary Mask,2,2022,87.5,#8c8d8b,https://cards.scryfall.io/normal/front/a/7/a7991a94-036e-440b-aff2-8c4f49dae034.jpg?1664926473,Artifact,Amy Weber
Island Sanctuary,2,2022,12.94,#ffffff,https://cards.scryfall.io/normal/front/3/c/3c25c773-c64a-4197-9d25-c4c3ffb8be0c.jpg?1664924537,Enchantment,Mark Poole
Jayemdae Tome,4,2022,27.99,#8c8d8b,https://cards.scryfall.io/normal/front/2/a/2a4cfda2-532e-4f6f-92e2-adbb365c7bc2.jpg?1664926517,Artifact,Mark Tedin
Kormus Bell,4,2022,22.76,#8c8d8b,https://cards.scryfall.io/normal/front/6/3/63184aa0-df6a-4608-bda1-d944344917a4.jpg?1664926535,Artifact,Christopher Rush
Lich,4,2022,64.66,#000000,https://cards.scryfall.io/normal/front/c/a/ca099308-db32-4aa0-a511-ae9da5712ebb.jpg?1664925258,Enchantment,Daniel Gelon
Lifelace,1,2022,4.95,#087500,https://cards.scryfall.io/normal/front/e/5/e5ddff4a-f56d-40ff-9666-05a05a310dab.jpg?1664926078,Instant,Amy Weber
Living Artifact,1,2022,6.99,#087500,https://cards.scryfall.io/normal/front/7/8/78289538-726f-4b29-afa7-50d418d42837.jpg?1664926087,Enchantment — Aura,Anson Maddocks
Living Lands,4,2022,51.1,#087500,https://cards.scryfall.io/normal/front/c/8/c811d1a3-5e7f-4142-b777-274755aec7e8.jpg?1664926096,Enchantment,Jesper Myrfors
Lord of Atlantis,2,2022,33.75,#341aff,https://cards.scryfall.io/normal/front/8/f/8f005191-0e0e-4ba3-acde-9c279ca589f6.jpg?1664924814,Creature — Merfolk,Melissa A. Benson
Lord of the Pit,7,2022,43.99,#000000,https://cards.scryfall.io/normal/front/5/d/5db30a28-2a4b-45a6-a367-ae40fa58a113.jpg?1664925267,Creature — Demon,Mark Tedin
Magical Hack,1,2022,20.5,#341aff,https://cards.scryfall.io/normal/front/0/d/0d2f40ff-f9d2-41ac-bc9f-51711c90d8be.jpg?1664924829,Instant,Julie Baroh
Mahamoti Djinn,6,2022,12.21,#341aff,https://cards.scryfall.io/normal/front/7/7/7773dfdb-1bef-40f0-b041-7d72cc5ee162.jpg?1664931914,Creature — Djinn,Dan Frazier
Manabarbs,4,2022,47.37,#ff1a1a,https://cards.scryfall.io/normal/front/7/6/76f9c17e-0c93-4c7f-ba1d-05be34793490.jpg?1664925679,Enchantment,Christopher Rush
Mana Flare,3,2022,19.99,#ff1a1a,https://cards.scryfall.io/normal/front/6/d/6dbf234e-6bc2-4c86-bac2-19be66e8eb02.jpg?1664925670,Enchantment,Christopher Rush
Mana Short,3,2022,28.21,#341aff,https://cards.scryfall.io/normal/front/5/3/537fb06c-a078-49a2-adf7-c64e950bf5ec.jpg?1664924843,Instant,Dameon Willich
Mana Vault,1,2022,85.11,#8c8d8b,https://cards.scryfall.io/normal/front/e/9/e99ae543-086c-4b9a-ac69-d9d12d28c45d.jpg?1664926561,Artifact,Mark Tedin
Meekstone,1,2022,41.93,#8c8d8b,https://cards.scryfall.io/normal/front/0/f/0f62b22f-9c6f-4857-afb9-8ac5fe834d52.jpg?1664926570,Artifact,Quinton Hoover
Mind Twist,1,2022,29.13,#000000,https://cards.scryfall.io/normal/front/3/0/30f82168-3426-457f-b598-07441a9b9c7e.jpg?1664925275,Sorcery,Julie Baroh
Mox Pearl,0,2022,648.98,#ffffff,https://cards.scryfall.io/normal/front/e/e/eed1bd05-d085-4115-aa37-df4e7aef2e46.jpg?1664926596,Artifact,Dan Frazier
Mox Ruby,0,2022,550.0,#ff1a1a,https://cards.scryfall.io/normal/front/1/a/1abdfbaa-5bd7-4732-b62b-ab27581bc6bb.jpg?1664926605,Artifact,Dan Frazier
Natural Selection,1,2022,42.35,#087500,https://cards.scryfall.io/normal/front/d/f/dff392e9-f4ae-4135-aa93-6aa23a2d5059.jpg?1664926121,Instant,Mark Poole
Nether Shadow,2,2022,19.48,#000000,https://cards.scryfall.io/normal/front/d/8/d86879f5-181e-4d78-860b-4f2cc2a0f907.jpg?1664925283,Creature — Spirit,Christopher Rush
Nevinyrral's Disk,4,2022,59.99,#8c8d8b,https://cards.scryfall.io/normal/front/7/5/751aa8f7-e9b1-41d5-bced-25f3ccf00275.jpg?1664926622,Artifact,Mark Tedin
Nightmare,6,2022,29.94,#000000,https://cards.scryfall.io/normal/front/9/3/932273e2-d501-45fc-802c-02b2c7b1bfd4.jpg?1664925300,Creature — Nightmare Horse,Melissa A. Benson
Northern Paladin,4,2022,33.47,#ffffff,https://cards.scryfall.io/normal/front/c/3/c39387b9-3638-49d6-9056-e370464a9214.jpg?1688131033,Creature — Human Knight,Douglas Shuler
Personal Incarnation,6,2022,17.08,#ffffff,https://cards.scryfall.io/normal/front/3/e/3e6d10d7-66ac-427e-b91f-af6198e5ae48.jpg?1739566374,Creature — Avatar Incarnation,Kev Brockschmidt
Pirate Ship,5,2022,12.87,#341aff,https://cards.scryfall.io/normal/front/e/5/e5712102-29b7-4e53-9285-45bd5d5509a8.jpg?1664924898,Creature — Human Pirate,Tom Wänerstrand
Plateau,0,2022,136.54,#d78f42,https://cards.scryfall.io/normal/front/d/5/d5ba61cb-0c57-4a94-91a9-6ce0a27b9db7.jpg?1664926727,Land — Mountain Plains,Drew Tucker
Power Surge,2,2022,19.58,#ff1a1a,https://cards.scryfall.io/normal/front/f/0/f05f904f-9371-4a80-ae6c-14dbf2fa4f00.jpg?1664925716,Enchantment,Douglas Shuler
Raging River,2,2022,56.5,#ff1a1a,https://cards.scryfall.io/normal/front/d/f/df1d2fcc-e225-487d-93f0-fe95c86feb30.jpg?1664925726,Enchantment,Sandra Everingham
Reverse Damage,3,2022,14.72,#ffffff,https://cards.scryfall.io/normal/front/0/7/07d5b8f7-d4ae-42ad-87bf-a64dd74f9687.jpg?1664924610,Instant,Dameon Willich
Righteousness,1,2022,8.98,#ffffff,https://cards.scryfall.io/normal/front/5/6/566b46e8-e036-48de-b0aa-f9597f113b26.jpg?1664924617,Instant,Douglas Shuler
Rock Hydra,2,2022,14.4,#ff1a1a,https://cards.scryfall.io/normal/front/5/2/523aef20-a3fb-48c9-8161-f8bbd44fbab1.jpg?1664925753,Creature — Hydra,Jeff A. Menges
Roc of Kher Ridges,4,2022,4.14,#ff1a1a,https://cards.scryfall.io/normal/front/9/d/9d1a1bef-0911-448e-b666-cbe3dffa4ad4.jpg?1685579158,Creature — Bird,Andi Rusu
Royal Assassin,3,2022,33.95,#000000,https://cards.scryfall.io/normal/front/4/a/4aea6d51-ea3d-4893-8b39-4a6f63ec0af9.jpg?1664925342,Creature — Human Assassin,Tom Wänerstrand
Savannah,0,2022,186.73,#d78f42,https://cards.scryfall.io/normal/front/3/a/3af5afd0-1b5b-4055-9d90-87356090911f.jpg?1664926737,Land — Forest Plains,Rob Alexander
Savannah Lions,1,2022,20.99,#ffffff,https://cards.scryfall.io/normal/front/d/1/d136d1fc-c413-4deb-952c-b10aa1c72abe.jpg?1664924630,Creature — Cat,Daniel Gelon
