name,cmc,release_year,price,color,image,type_line,artist
Master Warcraft,4,2018,0.35,#d78f42,https://cards.scryfall.io/normal/front/9/8/985c5340-e978-468c-8ea2-7cc321828bc0.jpg?1542853010,Instant,Zoltan Boros & Gabor Szikszai
Mirko Vosk- Mind Drinker,5,2018,1.27,#d78f42,https://cards.scryfall.io/normal/front/5/5/559f12ac-ed65-4762-bf60-1e9167c0ce18.jpg?1541002760,Legendary Creature — Vampire,Chase Stone
Mizzium Mortars,2,2018,0.46,#ff1a1a,https://cards.scryfall.io/normal/front/b/e/bef58faf-4d5e-4c66-9780-28abfc4c0c69.jpg?1541002837,Sorcery,Noah Bradley
Nightveil Specter,3,2018,1.18,#d78f42,https://cards.scryfall.io/normal/front/7/6/762e1528-52d7-46fc-a035-e2af6b4676b8.jpg?1541002769,Creature — Specter,Min Yum
Privileged Position,5,2018,3.52,#d78f42,https://cards.scryfall.io/normal/front/b/1/b1a727d6-8767-4a12-86d5-19bbea31f78d.jpg?1541002919,Enchantment,Wayne England
Razia- Boros Archangel,8,2018,0.48,#d78f42,https://cards.scryfall.io/normal/front/3/3/3384726e-a336-4da0-8fb8-a95a18f89d64.jpg?1541002822,Legendary Creature — Angel,Donato Giancola
Savra- Queen of the Golgari,4,2018,2.16,#d78f42,https://cards.scryfall.io/normal/front/f/a/fa6999a6-5840-4c9a-b6d4-4275c2554cc5.jpg?1541002722,Legendary Creature — Elf Shaman,Scott M. Fischer
Sisters of Stone Death,8,2018,0.54,#d78f42,https://cards.scryfall.io/normal/front/7/8/785fd04b-5cff-4a73-8376-de3c702ccd62.jpg?1541002730,Legendary Creature — Gorgon,Donato Giancola
Spark Trooper,4,2018,0.28,#d78f42,https://cards.scryfall.io/normal/front/b/7/b76e1858-e7f2-4183-9b62-23d6705f3ca7.jpg?1541002827,Creature — Elemental Soldier,James Ryman
Stitch in Time,3,2018,3.98,#d78f42,https://cards.scryfall.io/normal/front/4/a/4a57766e-8966-4e14-b78f-48ecb5d889c1.jpg?1541002887,Sorcery,Jon Foster
Stolen Identity,6,2018,0.27,#341aff,https://cards.scryfall.io/normal/front/8/8/8838088d-7fbd-4501-b97f-83e08ca376f3.jpg?1541002690,Sorcery,Clint Cearley
Szadek- Lord of Secrets,7,2018,0.31,#d78f42,https://cards.scryfall.io/normal/front/b/4/b4ac4fbb-cd0b-4baf-b9bf-7c625d420e9c.jpg?1541002774,Legendary Creature — Vampire,Donato Giancola
Tibor and Lumia,4,2018,0.23,#d78f42,https://cards.scryfall.io/normal/front/d/5/d59d7fb6-6aa1-4ae1-8580-92e6080aa757.jpg?1541002891,Legendary Creature — Human Wizard,Jim Murray
Tolsimir Wolfblood,6,2018,1.64,#d78f42,https://cards.scryfall.io/normal/front/5/9/59610445-ea23-4e35-9378-7bf2babedb85.jpg?1541002941,Legendary Creature — Elf Warrior,Donato Giancola
