name,cmc,release_year,price,color,image,type_line,artist
Slogurk- the Overslime,3,2021,0.26,#d78f42,https://cards.scryfall.io/normal/front/f/9/f94e888b-6eeb-4ef3-ab21-5ed2bf0036a3.jpg?1637114233,Legendary Creature — Ooze,Nicholas Gregory
Sludge Monster,5,2021,0.24,#341aff,https://cards.scryfall.io/normal/front/5/7/57fa9aa8-86d2-4f1e-ac65-ace7e73a853c.jpg?1634349299,Creature — Horror,Svetlin Velinov
Smoldering Egg // Ashmouth Dragon,2,2021,0.4,#ff1a1a,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Creature — Dragon Egg // Creature — Dragon,Simon Dominic
Spectral Adversary,2,2021,0.87,#341aff,https://cards.scryfall.io/normal/front/7/c/7c67fe04-814f-4051-bd13-7c8ee40a6c08.jpg?1634349324,Creature — Spirit,Uriah Voth
Storm the Festival,6,2021,1.28,#087500,https://cards.scryfall.io/normal/front/b/4/b4f1f69c-122d-472a-b82d-fed7c253a4cd.jpg?1636224793,Sorcery,Yigit Koroglu
Sungold Sentinel,2,2021,0.09,#ffffff,https://cards.scryfall.io/normal/front/e/7/e7e1afd0-49d4-4657-ab75-98b0bfbfb245.jpg?1634348552,Creature — Human Soldier,Marta Nael
Sunstreak Phoenix,4,2021,0.22,#ff1a1a,https://cards.scryfall.io/normal/front/9/7/97de6e92-e0e8-444e-baba-09c97510b1ab.jpg?1636223662,Creature — Phoenix,Brian Valeza
Suspicious Stowaway // Seafaring Werewolf,2,2021,0.26,#d78f42,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Creature — Human Rogue Werewolf // Creature — Werewolf,Jake Murray
Tainted Adversary,2,2021,1.58,#000000,https://cards.scryfall.io/normal/front/e/6/e6b9b8fc-c30d-49e7-bb6c-219380d73a82.jpg?1634350309,Creature — Zombie,Tuan Duong Chu
Teferi- Who Slows the Sunset,4,2021,2.64,#d78f42,https://cards.scryfall.io/normal/front/a/d/ad2e18d4-986c-4a44-8f26-1b8689339cfb.jpg?1637114314,Legendary Planeswalker — Teferi,Heonhwa Choe
