name,cmc,release_year,price,color,image,type_line,artist
Fyndhorn Pollen,3,1995,0.65,#087500,https://cards.scryfall.io/normal/front/3/e/3efbe59d-bebc-40b1-85ac-2e4c1ff3731e.jpg?1562906578,Enchantment,Phil Foglio
Game of Chaos,3,1995,8.03,#ff1a1a,https://cards.scryfall.io/normal/front/0/8/08265332-2c0e-4c42-8c51-83ac20462eed.jpg?1562896565,Sorcery,Drew Tucker
General Jarkeld,4,1995,0.79,#ffffff,https://cards.scryfall.io/normal/front/6/a/6a4f5a28-0bd2-4cc4-b67f-324e89193caa.jpg?1562914700,Legendary Creature — Human Soldier,Richard Thomas
Ghostly Flame,2,1995,0.39,#d78f42,https://cards.scryfall.io/normal/front/6/3/6314344b-6493-4142-9c76-da9b90b8d3e1.jpg?1587912097,Enchantment,Randy Gallegos
Glacial Crevasses,3,1995,3.0,#ff1a1a,https://cards.scryfall.io/normal/front/2/7/2726b192-f239-470b-8ad6-69887405e7f9.jpg?1562902246,Enchantment,Mike Raabe
Glaciers,4,1995,0.49,#d78f42,https://cards.scryfall.io/normal/front/b/8/b86e159b-ecf1-4b4a-9041-4e97fdf935e5.jpg?1587912102,Enchantment,Mark Tedin
Goblin Lyre,3,1995,0.36,#8c8d8b,https://cards.scryfall.io/normal/front/9/5/951114fb-5ae5-4eb0-8e03-6e39b0b634b5.jpg?1562922675,Artifact,Mike Kimble
Gravebind,1,1995,0.76,#000000,https://cards.scryfall.io/normal/front/4/7/4782fd4f-2474-4d0d-8301-e0b52af93746.jpg?1562908097,Instant,Drew Tucker
Halls of Mist,0,1995,3.69,#8c8d8b,https://cards.scryfall.io/normal/front/b/9/b926a189-90b6-47bb-b5d6-b033e57007b4.jpg?1562929498,Land,Mark Poole
Hecatomb,3,1995,1.09,#000000,https://cards.scryfall.io/normal/front/8/f/8f59620f-ff9e-44d8-9c4e-be9de1a919e8.jpg?1562921604,Enchantment,NéNé Thomas
Hot Springs,2,1995,0.47,#087500,https://cards.scryfall.io/normal/front/1/d/1d4fe072-81a7-424e-8d21-aaca010d5b1d.jpg?1562900462,Enchantment — Aura,Nicola Leonard
Ice Cauldron,4,1995,1.73,#8c8d8b,https://cards.scryfall.io/normal/front/1/a/1a3e095a-7056-4df3-bf7d-9c217d591446.jpg?1562899914,Artifact,Dan Frazier
Icy Prison,2,1995,0.36,#341aff,https://cards.scryfall.io/normal/front/3/9/39a7e496-8d2e-49db-b298-475d9017537a.jpg?1562905667,Enchantment,Anson Maddocks
Illusionary Presence,3,1995,0.64,#341aff,https://cards.scryfall.io/normal/front/a/a/aa31efed-4a11-4f59-a623-bac45d20091d.jpg?1587911810,Creature — Illusion,Kaja Foglio
Illusions of Grandeur,4,1995,13.61,#341aff,https://cards.scryfall.io/normal/front/1/7/17eeeef2-2ced-42b8-a5e0-1095c9e13b02.jpg?1562899523,Enchantment,Quinton Hoover
Infernal Darkness,4,1995,1.9,#000000,https://cards.scryfall.io/normal/front/f/3/f3475eb3-909d-450b-9597-b241b259b425.jpg?1562940719,Enchantment,Phil Foglio
Infernal Denizen,8,1995,0.66,#000000,https://cards.scryfall.io/normal/front/b/6/b63ac9a6-aaa5-4659-97d1-c5f6b0d5ccfe.jpg?1562928960,Creature — Demon,Drew Tucker
Infinite Hourglass,4,1995,0.55,#8c8d8b,https://cards.scryfall.io/normal/front/f/9/f9a42152-32c0-47ff-aaac-8deaf01873ca.jpg?1562941934,Artifact,Harold McNeill
Jester's Cap,4,1995,8.14,#8c8d8b,https://cards.scryfall.io/normal/front/4/7/47ac44d0-8090-4e7b-ac47-c567294f185e.jpg?1562908134,Artifact,Dan Frazier
Jester's Mask,5,1995,5.46,#8c8d8b,https://cards.scryfall.io/normal/front/d/a/daa1ba0c-cb89-4bb2-8a35-6a4a4eecccf7.jpg?1562935848,Artifact,Dan Frazier
Jokulhaups,6,1995,6.75,#ff1a1a,https://cards.scryfall.io/normal/front/3/b/3bf0d325-5928-4593-8faa-64ffa414cb48.jpg?1562906050,Sorcery,Richard Thomas
Karplusan Forest,0,1995,15.09,#d78f42,https://cards.scryfall.io/normal/front/b/a/ba6f1263-d598-49fb-b5f8-09f11822ebd0.jpg?1562929785,Land,Nicola Leonard
Karplusan Yeti,5,1995,0.34,#ff1a1a,https://cards.scryfall.io/normal/front/7/d/7dd9b214-d9fe-4c2e-b45b-7145ad98c408.jpg?1587911943,Creature — Yeti,Quinton Hoover
Kjeldoran Knight,2,1995,1.27,#ffffff,https://cards.scryfall.io/normal/front/d/5/d5b9db8f-93b5-44e3-9e2b-728c80dfbb37.jpg?1587911526,Creature — Human Knight,Ron Spencer
Kjeldoran Phalanx,6,1995,0.99,#ffffff,https://cards.scryfall.io/normal/front/b/6/b6e91ba0-b229-4ab1-84f3-2a490dfa5051.jpg?1587911536,Creature — Human Soldier,Richard Kane Ferguson
Kjeldoran Royal Guard,5,1995,0.62,#ffffff,https://cards.scryfall.io/normal/front/6/6/66343008-c38a-48a9-b767-fd2243103690.jpg?1562913899,Creature — Human Soldier,Allen Williams
Land Cap,0,1995,1.04,#d78f42,https://cards.scryfall.io/normal/front/c/4/c4806c02-7a4d-42e3-affd-0338084bd3ab.jpg?1562931776,Land,Allen Williams
Lava Tubes,0,1995,1.1,#d78f42,https://cards.scryfall.io/normal/front/5/e/5e7c2cf6-f36f-451b-bba5-19a82c659c4c.jpg?1562912415,Land,Bryon Wackwitz
Lhurgoyf,4,1995,2.64,#087500,https://cards.scryfall.io/normal/front/f/e/fee6d385-d44b-4f1a-beb1-13aeebde063e.jpg?1562943042,Creature — Lhurgoyf,Pete Venters
Lightning Blow,2,1995,0.92,#ffffff,https://cards.scryfall.io/normal/front/d/1/d1a4ed99-f38c-4e0f-9ff2-2e1e9126e6ef.jpg?1562934152,Instant,Harold McNeill
Lost Order of Jarkeld,4,1995,0.4,#ffffff,https://cards.scryfall.io/normal/front/0/f/0f8fe1e5-69d2-401f-97cb-3cc01064bad3.jpg?1562898022,Creature — Human Knight,Andi Rusu
Magus of the Unseen,2,1995,1.18,#341aff,https://cards.scryfall.io/normal/front/8/6/86da04e9-b94d-42af-add3-02baf772bd33.jpg?1562920002,Creature — Human Wizard,Kaja Foglio
Márton Stromgald,4,1995,9.1,#ff1a1a,https://cards.scryfall.io/normal/front/7/8/7880e815-53e7-43e0-befd-e368f00a75d8.jpg?1562917281,Legendary Creature — Human Knight,Mark Poole
Mercenaries,4,1995,0.65,#ffffff,https://cards.scryfall.io/normal/front/7/b/7b28762d-1ab7-460e-b433-27f5fa858959.jpg?1587911549,Creature — Human Mercenary,Cornelius Brudi
Merieke Ri Berit,3,1995,8.47,#d78f42,https://cards.scryfall.io/normal/front/3/b/3bf47c0a-5c17-47d0-b663-becff62fbdf8.jpg?1562906052,Legendary Creature — Human,Heather Hudson
Mesmeric Trance,3,1995,0.62,#341aff,https://cards.scryfall.io/normal/front/a/e/ae3df593-e9d5-479d-9a9a-1c7262dd9c6c.jpg?1562927428,Enchantment,Dan Frazier
Mind Whip,4,1995,0.4,#000000,https://cards.scryfall.io/normal/front/3/f/3f3ff5fb-4126-4a18-b540-2beaae382e59.jpg?1587911733,Enchantment — Aura,Drew Tucker
Minion of Leshrac,7,1995,0.62,#000000,https://cards.scryfall.io/normal/front/6/1/61278908-a1b4-4b4c-84f5-498ca41fc6b6.jpg?1562912970,Creature — Demon Minion,Allen Williams
Minion of Tevesh Szat,7,1995,0.79,#000000,https://cards.scryfall.io/normal/front/e/a/ea9f3ab5-6a31-47db-b8bf-4c56a7ff19d1.jpg?1587856718,Creature — Demon Minion,Julie Baroh
Monsoon,4,1995,0.78,#d78f42,https://cards.scryfall.io/normal/front/2/5/254fcc50-79a5-40cd-b028-e78dde3f8480.jpg?1587912111,Enchantment,NéNé Thomas
Mountain Titan,4,1995,0.69,#d78f42,https://cards.scryfall.io/normal/front/b/c/bcc1d589-02a2-4896-a283-9d0385534667.jpg?1587912119,Creature — Giant,Melissa A. Benson
Mudslide,3,1995,1.9,#ff1a1a,https://cards.scryfall.io/normal/front/6/5/65acce56-8674-471e-9d5e-91b7e3f672c1.jpg?1562913819,Enchantment,Brian Snõddy
Musician,3,1995,1.1,#341aff,https://cards.scryfall.io/normal/front/9/f/9f8d2247-a10e-413a-b497-2add3918f991.jpg?1562924801,Creature — Human Wizard,Drew Tucker
Mystic Might,1,1995,0.49,#341aff,https://cards.scryfall.io/normal/front/e/3/e35d7f08-0687-41bd-8c53-31a49adabb11.jpg?1562937512,Enchantment — Aura,Nicola Leonard
Naked Singularity,5,1995,1.34,#d78f42,https://cards.scryfall.io/normal/front/c/a/cabadfb2-93cd-4c7a-b901-59c3dd1a7c3c.jpg?1562932920,Artifact,Mark Tedin
Necropotence,3,1995,23.54,#000000,https://cards.scryfall.io/normal/front/5/4/54d7a0c1-efb4-4a8d-ad92-a96d43835052.jpg?1562910576,Enchantment,Mark Tedin
Oath of Lim-Dûl,4,1995,0.51,#000000,https://cards.scryfall.io/normal/front/f/1/f16df768-06de-43a0-b548-44fb0887490b.jpg?1562940406,Enchantment,Douglas Shuler
Orcish Librarian,2,1995,0.47,#ff1a1a,https://cards.scryfall.io/normal/front/8/e/8ed908d6-6d06-4ccb-9577-37ef2d01c1a5.jpg?1562921516,Creature — Orc,Phil Foglio
Orcish Squatters,5,1995,0.34,#ff1a1a,https://cards.scryfall.io/normal/front/f/3/f3ee7bd5-612b-4916-a914-1294805b8f64.jpg?1562940827,Creature — Orc,Richard Kane Ferguson
Order of the Sacred Torch,3,1995,1.15,#ffffff,https://cards.scryfall.io/normal/front/c/c/ccc5cb36-c43d-4c71-8019-9b683e160a0a.jpg?1562933310,Creature — Human Knight,Ruth Thompson
