name,cmc,release_year,price,color,image,type_line,artist
Lifelace,1,1993,4.1,#087500,https://cards.scryfall.io/normal/front/e/b/ebf079dc-96ac-494d-8cd0-3e32f249e5bb.jpg?1559591843,Instant,Amy Weber
Living Lands,4,1993,3.45,#087500,https://cards.scryfall.io/normal/front/3/0/304c28c1-ffe2-4e9a-8207-b7ff3456a162.jpg?1559591585,Enchantment,Jesper Myrfors
Lord of the Pit,7,1993,17.31,#000000,https://cards.scryfall.io/normal/front/5/4/545859bc-c1f3-4526-8840-3eb8117c3558.jpg?1559591842,Creature — Demon,Mark Tedin
Magical Hack,1,1993,5.93,#341aff,https://cards.scryfall.io/normal/front/d/6/d66e6a50-d61f-4c0e-8742-2faba6d1ad48.jpg?1559591564,Instant,Julie Baroh
Mahamoti Djinn,6,1993,17.69,#341aff,https://cards.scryfall.io/normal/front/c/9/c90ecea4-24b3-4dfa-9bdf-1d38049ba6f5.jpg?1559591528,Creature — Djinn,Dan Frazier
Manabarbs,4,1993,4.79,#ff1a1a,https://cards.scryfall.io/normal/front/7/c/7c0f8b09-f6fc-4a5f-b20b-edf722cdc173.jpg?1559591820,Enchantment,Christopher Rush
Mana Flare,3,1993,10.67,#ff1a1a,https://cards.scryfall.io/normal/front/a/1/a10d6f57-5758-4da6-8bb0-29e7b375f8c5.jpg?1559591647,Enchantment,Christopher Rush
Mana Short,3,1993,7.63,#341aff,https://cards.scryfall.io/normal/front/6/b/6baa086b-f957-4995-9abc-326d83122c89.jpg?1559591529,Instant,Dameon Willich
Mana Vault,1,1993,71.99,#8c8d8b,https://cards.scryfall.io/normal/front/6/3/63fa2876-8c18-45d5-b51a-a782d630a30a.jpg?1559591661,Artifact,Mark Tedin
Meekstone,1,1993,17.99,#8c8d8b,https://cards.scryfall.io/normal/front/3/b/3b444958-3e53-49d3-a6ac-95481982beaf.jpg?1559591840,Artifact,Quinton Hoover
Mind Twist,1,1993,33.99,#000000,https://cards.scryfall.io/normal/front/5/b/5b4a3a5a-a4aa-4ce2-abd0-39758b3001a9.jpg?1559591531,Sorcery,Julie Baroh
Mox Emerald,0,1993,809.99,#087500,https://cards.scryfall.io/normal/front/5/8/581e9b43-d608-4e8c-a487-ebf7c8440df9.jpg?1559591724,Artifact,Dan Frazier
Mox Ruby,0,1993,815.99,#ff1a1a,https://cards.scryfall.io/normal/front/e/f/ef30dc5e-7bc3-447b-a8c3-98362c597d97.jpg?1559591499,Artifact,Dan Frazier
Nevinyrral's Disk,4,1993,32.57,#8c8d8b,https://cards.scryfall.io/normal/front/2/9/29f3a58b-4c1f-4c23-918b-11a13e34927c.jpg?1559591615,Artifact,Mark Tedin
Nightmare,6,1993,30.28,#000000,https://cards.scryfall.io/normal/front/2/e/2ecac2eb-bc4f-43cc-a14d-56dadf102e44.jpg?1559591501,Creature — Nightmare Horse,Melissa A. Benson
Northern Paladin,4,1993,13.09,#ffffff,https://cards.scryfall.io/normal/front/7/8/78e5d861-460b-4143-8232-a0ade5a2511c.jpg?1559591744,Creature — Human Knight,Douglas Shuler
Plateau,0,1993,254.99,#d78f42,https://cards.scryfall.io/normal/front/1/d/1daf4348-05c5-4c55-bcf2-c7bec7988bfc.jpg?1559591599,Land — Mountain Plains,Drew Tucker
Power Surge,2,1993,6.74,#ff1a1a,https://cards.scryfall.io/normal/front/3/e/3e29e791-68a7-4cfa-ab35-db2003566938.jpg?1559591850,Enchantment,Douglas Shuler
Purelace,1,1993,3.2,#ffffff,https://cards.scryfall.io/normal/front/6/0/60ed70e9-4cff-41e4-9353-c7695a18f07d.jpg?1559591863,Instant,Sandra Everingham
Raging River,2,1993,45.49,#ff1a1a,https://cards.scryfall.io/normal/front/7/3/7359c036-cc46-4173-80b7-b280bd8dffc1.jpg?1559591852,Enchantment,Sandra Everingham
Reverse Damage,3,1993,1.76,#ffffff,https://cards.scryfall.io/normal/front/6/4/6468f82a-a128-4b89-9dcc-eb0433b111da.jpg?1559591511,Instant,Dameon Willich
Righteousness,1,1993,3.51,#ffffff,https://cards.scryfall.io/normal/front/5/2/52f8c2b2-5e63-46fe-a840-3b82d7a0cb1f.jpg?1559591593,Instant,Douglas Shuler
Rock Hydra,2,1993,19.99,#ff1a1a,https://cards.scryfall.io/normal/front/6/7/676b2a57-b9a9-409e-83d5-83b488a33f35.jpg?1559591865,Creature — Hydra,Jeff A. Menges
Roc of Kher Ridges,4,1993,9.99,#ff1a1a,https://cards.scryfall.io/normal/front/8/2/82320dae-924e-4887-945e-7875b78a6cf5.jpg?1559591512,Creature — Bird,Andi Rusu
Savannah,0,1993,120.99,#d78f42,https://cards.scryfall.io/normal/front/7/5/75e4bacd-5963-49a8-95e3-67341c1f07a9.jpg?1559591644,Land — Forest Plains,Rob Alexander
Savannah Lions,1,1993,39.99,#ffffff,https://cards.scryfall.io/normal/front/2/0/20a8a8c7-46be-4444-a9d6-c37ae989a7c6.jpg?1559591776,Creature — Cat,Daniel Gelon
Sedge Troll,3,1993,31.48,#d78f42,https://cards.scryfall.io/normal/front/9/d/9d156db8-9a69-46d2-b40d-e239e7589cd1.jpg?1559591778,Creature — Troll,Dan Frazier
Sleight of Mind,1,1993,7.33,#341aff,https://cards.scryfall.io/normal/front/9/b/9b356d20-91cf-43d4-8f6c-1c74d9608d1a.jpg?1559591612,Instant,Mark Poole
Smoke,2,1993,5.32,#ff1a1a,https://cards.scryfall.io/normal/front/4/1/41388b5e-4b40-49ac-aefc-9442a1dd237a.jpg?1559591680,Enchantment,Jesper Myrfors
Stasis,2,1993,28.99,#341aff,https://cards.scryfall.io/normal/front/9/2/9210b59f-0a84-4978-a840-60c4dfe8952c.jpg?1559591561,Enchantment,Fay Jones
Taiga,0,1993,287.97,#d78f42,https://cards.scryfall.io/normal/front/3/5/352a70b0-cd96-4c6c-9cd5-23a1ac45182d.jpg?1559591935,Land — Mountain Forest,Rob Alexander
The Hive,5,1993,8.44,#8c8d8b,https://cards.scryfall.io/normal/front/e/d/edb2689e-a37e-41cd-ac0d-4c0f14a4883f.jpg?1559591681,Artifact,Sandra Everingham
Timber Wolves,1,1993,4.94,#087500,https://cards.scryfall.io/normal/front/7/b/7b61152f-7d1c-4ebd-bfc3-d36aeebd84b3.jpg?1559591624,Creature — Wolf,Melissa A. Benson
Tropical Island,0,1993,317.05,#d78f42,https://cards.scryfall.io/normal/front/7/2/729daf0e-b822-41bd-a908-ca8ec34032f0.jpg?1559591588,Land — Forest Island,Jesper Myrfors
Two-Headed Giant of Foriys,5,1993,15.99,#ff1a1a,https://cards.scryfall.io/normal/front/c/6/c69db4eb-71a2-4e57-8f34-1f0749e11336.jpg?1559591817,Creature — Giant,Anson Maddocks
Underground Sea,0,1993,326.39,#d78f42,https://cards.scryfall.io/normal/front/9/f/9f99ac99-77c0-4dd2-b7bf-e5d8fa152816.jpg?1559591717,Land — Island Swamp,Rob Alexander
Verduran Enchantress,3,1993,16.68,#087500,https://cards.scryfall.io/normal/front/8/3/83e26f8d-1e3f-4c80-977e-27e0bcacf4cc.jpg?1559591651,Creature — Human Druid,Kev Brockschmidt
Volcanic Eruption,3,1993,4.56,#341aff,https://cards.scryfall.io/normal/front/d/b/db6f8955-308e-4678-af16-036a061f1b4f.jpg?1559591769,Sorcery,Douglas Shuler
Warp Artifact,2,1993,4.37,#000000,https://cards.scryfall.io/normal/front/5/1/51177b9d-9ba1-4efd-beed-733a572871e7.jpg?1559591572,Enchantment — Aura,Amy Weber
Wheel of Fortune,3,1993,208.0,#ff1a1a,https://cards.scryfall.io/normal/front/4/c/4c23fbbc-511c-494b-9a5c-c164b1af6091.jpg?1559591713,Sorcery,Daniel Gelon
Will-o'-the-Wisp,1,1993,11.3,#000000,https://cards.scryfall.io/normal/front/b/3/b33b4846-98b3-41cd-aa59-2295a3037d2d.jpg?1559591590,Creature — Spirit,Jesper Myrfors
Winter Orb,2,1993,64.66,#8c8d8b,https://cards.scryfall.io/normal/front/5/d/5d106bd3-caf2-49c4-bbe3-f87e11254665.jpg?1559591557,Artifact,Mark Tedin
Word of Command,2,1993,89.99,#000000,https://cards.scryfall.io/normal/front/4/a/4a7f0dbb-00cb-47d5-8884-9aa397fab559.jpg?1559591941,Instant,Jesper Myrfors
Wrath of God,4,1993,88.02,#ffffff,https://cards.scryfall.io/normal/front/0/8/088311bb-3b8d-4d2e-8537-55d3b9491b04.jpg?1559591811,Sorcery,Quinton Hoover
Zombie Master,3,1993,19.56,#000000,https://cards.scryfall.io/normal/front/8/8/887db5bd-a276-4e8e-8c1a-b72d16e0e5d9.jpg?1559591602,Creature — Zombie,Jeff A. Menges
