name,cmc,release_year,price,color,image
Siegehorn Ceratops,2,2018,0.77,#d78f42,https://cards.scryfall.io/normal/front/0/a/0a9c4c63-402e-489e-ab0d-1c98309b010a.jpg?1555040949
Silent Gravestone,1,2018,0.25,#8c8d8b,https://cards.scryfall.io/normal/front/f/f/ff60f685-a17e-4be6-bbb6-d14a053533ef.jpg?1555041049
Silverclad Ferocidons,7,2018,2.84,#ff1a1a,https://cards.scryfall.io/normal/front/5/f/5f0d0c8d-c057-4a44-bd1e-38e1dd175778.jpg?1555040533
Slaughter the Strong,3,2018,0.25,#ffffff,https://cards.scryfall.io/normal/front/4/2/4217ab21-181e-4c32-97c3-d8bd441287e0.jpg?1555039791
Sphinx's Decree,2,2018,0.08,#ffffff,https://cards.scryfall.io/normal/front/5/0/5058a729-9739-4548-b420-deebbc0950b7.jpg?1555039804
Storm the Vault // Vault of Catlacan,4,2018,3.84,#d78f42,None
Temple Altisaur,5,2018,1.57,#ffffff,https://cards.scryfall.io/normal/front/f/a/fa8f8d61-51d6-479b-a812-6cbacc7ea1fc.jpg?1555039829
Tendershoot Dryad,5,2018,10.18,#087500,https://cards.scryfall.io/normal/front/a/1/a159830a-698f-423c-9da0-a734b210ecab.jpg?1555040748
Tetzimoc- Primal Death,6,2018,0.49,#000000,https://cards.scryfall.io/normal/front/c/6/c6a0b40e-7a43-4722-b787-a5d7ec6453ac.jpg?1555040321
The Immortal Sun,6,2018,27.6,#8c8d8b,https://cards.scryfall.io/normal/front/a/d/adeccd88-8dc0-4cc1-943f-27d540d248bb.jpg?1555041035
Tilonalli's Summoner,2,2018,0.72,#ff1a1a,https://cards.scryfall.io/normal/front/2/b/2b107726-3a44-4b0f-86ef-4dbbf4473e7e.jpg?1555040572
Timestream Navigator,2,2018,4.59,#341aff,https://cards.scryfall.io/normal/front/1/4/14770537-209a-4260-88a4-30f4e2b5ede0.jpg?1555040085
Tomb Robber,3,2018,0.17,#000000,https://cards.scryfall.io/normal/front/6/8/68132a28-b33b-48cb-acf8-42245312934e.jpg?1555040328
Trapjaw Tyrant,5,2018,6.17,#ffffff,https://cards.scryfall.io/normal/front/b/2/b2c280c8-3471-4ae1-be96-0f392b095ce2.jpg?1555039837
Twilight Prophet,4,2018,10.68,#000000,https://cards.scryfall.io/normal/front/9/d/9da6974f-6753-48ac-98cd-86412cc93726.jpg?1555040334
Vona's Hunger,3,2018,2.46,#000000,https://cards.scryfall.io/normal/front/a/a/aab958d5-9c1f-420f-b358-ec0325f22f84.jpg?1555040347
Vraska's Scorn,4,2018,0.16,#000000,https://cards.scryfall.io/normal/front/5/6/569ff807-365d-4f25-9fad-86617ed1c8f2.jpg?1555041181
Warkite Marauder,2,2018,0.97,#341aff,https://cards.scryfall.io/normal/front/8/0/802ff9cf-f739-40cb-8974-77f6850150eb.jpg?1555040094
Wayward Swordtooth,3,2018,10.62,#087500,https://cards.scryfall.io/normal/front/3/5/351e8b1b-4e4e-4ffc-a134-3cf0e2a1dd6d.jpg?1555040769
World Shaper,4,2018,1.42,#087500,https://cards.scryfall.io/normal/front/d/5/d59c87f5-95ab-4385-abbe-99a3149bdbcf.jpg?1555040775
Zacama- Primal Calamity,9,2018,13.1,#d78f42,https://cards.scryfall.io/normal/front/5/a/5aa75f2b-53c5-47c5-96d2-ab796358a96f.jpg?1555040980
Zetalpa- Primal Dawn,8,2018,0.43,#ffffff,https://cards.scryfall.io/normal/front/3/d/3d10560f-199d-4d04-b573-90024f8aecc4.jpg?1555039845
