name,cmc,release_year,price,color,image,type_line,artist
Springjack Pasture,0,2013,0.88,#8c8d8b,https://cards.scryfall.io/normal/front/0/3/035438b1-f794-41e5-9e2b-bc5136766cd5.jpg?1562895661,Land,Terese Nielsen
Stalking Vengeance,7,2013,0.25,#ff1a1a,https://cards.scryfall.io/normal/front/a/d/ad0a5f5b-14c8-4c72-a521-7d015b060ca4.jpg?1562931544,Creature — Avatar,Anthony S. Waters
Starstorm,2,2013,0.2,#ff1a1a,https://cards.scryfall.io/normal/front/4/3/439aa3eb-fa1f-46b2-a13a-369b6a88d97c.jpg?1562908992,Instant,Jonas De Ro
Stronghold Assassin,3,2013,0.98,#000000,https://cards.scryfall.io/normal/front/1/d/1de806b5-2263-42b4-a187-0cf8c9e15072.jpg?1562901276,Creature — Phyrexian Zombie Assassin,Matthew D. Wilson
Sudden Demise,1,2013,0.31,#ff1a1a,https://cards.scryfall.io/normal/front/7/2/7217afaa-00e1-45a7-bb7f-66a770487b77.jpg?1562918949,Sorcery,Dan Scott
Sudden Spoiling,3,2013,1.28,#000000,https://cards.scryfall.io/normal/front/1/4/14d8bf94-ba55-437f-ac69-ece24049944d.jpg?1562899393,Instant,Alan Pollack
Surveyor's Scope,2,2013,0.44,#8c8d8b,https://cards.scryfall.io/normal/front/0/7/07a2e39d-037a-464e-9102-f06feebefaf9.jpg?1562896627,Artifact,Daniel Ljunggren
Sword of the Paruns,4,2013,3.2,#8c8d8b,https://cards.scryfall.io/normal/front/7/5/75524259-3d38-4720-a94f-ad10948cc1bb.jpg?1562919676,Artifact — Equipment,Greg Hildebrandt
Sydri- Galvanic Genius,3,2013,1.25,#d78f42,https://cards.scryfall.io/normal/front/a/9/a979eee2-56f2-4d8f-946f-a2667bf99cb5.jpg?1562930760,Legendary Creature — Human Artificer,Terese Nielsen
Temple Bell,3,2013,4.2,#8c8d8b,https://cards.scryfall.io/normal/front/5/b/5bc51134-3698-48b8-8a30-2064f9add2b1.jpg?1562914173,Artifact,Mark Tedin
Tempt with Discovery,4,2013,3.11,#087500,https://cards.scryfall.io/normal/front/0/0/00bfc923-4f6b-4c6f-b74f-ddf95a3459f8.jpg?1562895142,Sorcery,William Wu
Tempt with Glory,6,2013,0.26,#ffffff,https://cards.scryfall.io/normal/front/1/9/190bcef2-c819-4da7-9b8d-d14b87ab9f66.jpg?1562900285,Sorcery,Michael Komarck
Tempt with Immortality,5,2013,1.12,#000000,https://cards.scryfall.io/normal/front/c/8/c87ff489-2d9c-4f04-a169-9eafb046dd7e.jpg?1562937365,Sorcery,Philip Straub
Tempt with Reflections,4,2013,1.79,#341aff,https://cards.scryfall.io/normal/front/e/b/ebb0070f-8686-4127-91c3-4f1488e2d995.jpg?1562944704,Sorcery,Mike Bierek
Tempt with Vengeance,1,2013,11.7,#ff1a1a,https://cards.scryfall.io/normal/front/4/8/48ad7c26-edb5-4354-9872-87c667183be7.jpg?1562910147,Sorcery,Ryan Barger
Thousand-Year Elixir,3,2013,7.33,#8c8d8b,https://cards.scryfall.io/normal/front/2/b/2b6ccfdc-acfb-4e73-a583-0c6964b86083.jpg?1562904167,Artifact,Richard Sardinha
Thraximundar,7,2013,0.28,#d78f42,https://cards.scryfall.io/normal/front/1/9/199d862e-d043-47f1-b097-76877b260608.jpg?1562900373,Legendary Creature — Zombie Assassin,Raymond Swanland
Tidal Force,8,2013,0.44,#341aff,https://cards.scryfall.io/normal/front/1/3/13e2658d-28d7-4e22-ad44-03ab92ff666d.jpg?1562899204,Creature — Elemental,Phill Simmer
Tooth and Claw,4,2013,0.24,#ff1a1a,https://cards.scryfall.io/normal/front/c/a/ca3d7a67-5652-4811-a2f8-0dd82c1d56e8.jpg?1562937717,Enchantment,Val Mayerik
