name,cmc,release_year,price,color,image,type_line,artist
Mind Twist,1,1994,1.5,#000000,https://cards.scryfall.io/normal/front/6/c/6c0369d2-ae31-42fb-803b-85ec48d3f987.jpg?1559592955,Sorcery,Julie Baroh
Righteousness,1,1994,0.3,#ffffff,https://cards.scryfall.io/normal/front/1/4/1434f648-ac70-46ba-9061-cf2c976ea11a.jpg?1559593106,Instant,Douglas Shuler
Will-o'-the-Wisp,1,1994,1.58,#000000,https://cards.scryfall.io/normal/front/1/3/136d0956-1eac-45c5-b58e-0c627051e9e0.jpg?1559592668,Creature — Spirit,Jesper Myrfors
