name,cmc,release_year,price,color,image
Shriveling Rot,4,2004,0.31,#000000,https://cards.scryfall.io/large/front/2/5/25c255d5-9246-4a93-8750-0da8871fb12d.jpg?1562635858
Shunt,3,2004,0.4,#ff1a1a,https://cards.scryfall.io/large/front/4/4/44ee290e-c22b-4fad-bf99-0630a2b89d68.jpg?1562636563
Slobad- Goblin Tinkerer,2,2004,1.12,#ff1a1a,https://cards.scryfall.io/large/front/d/f/df14aa0e-6d34-48ca-aee0-3563bbfb3b15.jpg?1562640068
Soulscour,10,2004,0.45,#ffffff,https://cards.scryfall.io/large/front/6/b/6b431711-ac9d-4f05-af66-44f1ca5fabf1.jpg?1562637385
Spellbinder,3,2004,3.02,#8c8d8b,https://cards.scryfall.io/large/front/4/d/4d193d4f-1beb-4938-b3fb-b2e96d0c9ec4.jpg?1562636758
Steelshaper Apprentice,4,2004,0.53,#ffffff,https://cards.scryfall.io/large/front/a/4/a4793de1-4d5d-4538-b48f-db5d31757bcc.jpg?1562638605
Sundering Titan,8,2004,2.65,#8c8d8b,https://cards.scryfall.io/large/front/3/e/3e4bd552-e629-41a4-868f-d656187317b7.jpg?1562636418
Sword of Fire and Ice,3,2004,51.93,#8c8d8b,https://cards.scryfall.io/large/front/8/e/8eb613ee-8b8b-4a34-886c-6592b27672b3.jpg?1562638101
Sword of Light and Shadow,3,2004,17.26,#8c8d8b,https://cards.scryfall.io/large/front/6/1/61d08a91-665e-458c-9b8f-4ebd5f54a0d6.jpg?1562637206
Synod Artificer,3,2004,0.31,#341aff,https://cards.scryfall.io/large/front/d/c/dc895eea-505d-4a12-936b-dcf9895d01a1.jpg?1562640024
Thought Dissector,4,2004,0.21,#8c8d8b,https://cards.scryfall.io/large/front/e/b/eba0e921-b81a-4803-8e1b-f7ae556c1e6f.jpg?1562640346
Trinisphere,3,2004,18.36,#8c8d8b,https://cards.scryfall.io/large/front/d/4/d465597a-362e-4bd0-b547-f11d8807e597.jpg?1562639789
Turn the Tables,5,2004,0.23,#ffffff,https://cards.scryfall.io/large/front/f/7/f79b38c5-4be1-4f33-92e8-6fe0476b5299.jpg?1562640532
Viridian Zealot,2,2004,0.43,#087500,https://cards.scryfall.io/large/front/c/a/ca1ecdd4-9dbc-4635-a0ef-0aae6f8ffcdb.jpg?1562639562
Wand of the Elements,4,2004,0.22,#8c8d8b,https://cards.scryfall.io/large/front/1/1/1131c187-8fc3-4cee-9422-355ef6622de7.jpg?1562635436
Well of Lost Dreams,4,2004,3.86,#8c8d8b,https://cards.scryfall.io/large/front/6/b/6bf1b915-7790-43f4-b308-a80a1be6ec29.jpg?1562637400
