name,cmc,release_year,price,color,image,type_line,artist
Earthquake,1,2018,1.22,#ff1a1a,https://cards.scryfall.io/normal/front/7/c/7cf2f3c7-66b2-48f6-97ef-09150903df7e.jpg?1562274550,Sorcery,Adrian Smith
Epochrasite,2,2018,0.29,#8c8d8b,https://cards.scryfall.io/normal/front/6/d/6d4fafc8-3466-42f7-9d8d-8c6250da7bd5.jpg?1562274144,Artifact Creature — Construct,Michael Bruinsma
Exotic Orchard,0,2018,0.67,#8c8d8b,https://cards.scryfall.io/normal/front/f/9/f9e3339b-3be7-4983-8e52-8d0bbe977034.jpg?1562276543,Land,Steven Belledin
Extractor Demon,6,2018,0.17,#000000,https://cards.scryfall.io/normal/front/c/8/c8d09723-3729-44b7-8f3d-3de47c135849.jpg?1562276018,Creature — Demon,Carl Critchlow
Fathom Mage,4,2018,0.31,#d78f42,https://cards.scryfall.io/normal/front/3/3/33d534b6-524f-4d5a-8a7b-7c0b01a50304.jpg?1562273380,Creature — Human Wizard,Ryan Pancoast
Fiery Confluence,4,2018,2.57,#ff1a1a,https://cards.scryfall.io/normal/front/8/1/819a513c-3be6-4bdc-8ba6-1f7326a8f3ea.jpg?1562274574,Sorcery,Kieran Yanner
Flamekin Village,0,2018,2.0,#ff1a1a,https://cards.scryfall.io/normal/front/0/f/0fe90c85-c9ef-4ceb-9dc3-4d428b4157d5.jpg?1562272414,Land,Ron Spears
Forgotten Ancient,4,2018,0.6,#087500,https://cards.scryfall.io/normal/front/c/6/c628944d-93d7-4d3d-9d11-a4c6230501e2.jpg?1562276006,Creature — Elemental,Mark Tedin
Fumiko the Lowblood,4,2018,0.51,#ff1a1a,https://cards.scryfall.io/normal/front/3/2/32625c5d-6e62-4bbb-bd8d-d752090585ea.jpg?1562273356,Legendary Creature — Human Samurai,Michael Sutfin
Ghave- Guru of Spores,5,2018,1.28,#d78f42,https://cards.scryfall.io/normal/front/1/1/11590bf6-184e-4134-b1f6-7b8de5a23564.jpg?1562272418,Legendary Creature — Fungus Shaman,James Paick
Goblin Welder,1,2018,18.25,#ff1a1a,https://cards.scryfall.io/normal/front/1/7/17cd920a-de09-454a-a9da-c84512e3aff1.jpg?1562272459,Creature — Goblin Artificer,Scott M. Fischer
Grave Pact,4,2018,28.34,#000000,https://cards.scryfall.io/normal/front/b/8/b88471f6-ccb3-4129-b7a4-62cee65605ef.jpg?1562275584,Enchantment,Puddnhead
Hamletback Goliath,7,2018,0.24,#ff1a1a,https://cards.scryfall.io/normal/front/c/5/c52a7ca6-f0bb-42b1-9a2a-6206c7bfa31d.jpg?1562275993,Creature — Giant Warrior,Paolo Parente & Brian Snõddy
Hammerfist Giant,6,2018,0.18,#ff1a1a,https://cards.scryfall.io/normal/front/4/f/4fc5a36a-b572-4689-84b9-c5fb87d954c2.jpg?1562273886,Creature — Giant Warrior,Carl Critchlow
Hardened Scales,1,2018,3.78,#087500,https://cards.scryfall.io/normal/front/0/1/01c4a294-d8b5-4237-af09-f592029c917a.jpg?1562272002,Enchantment,Mark Winters
Hoard-Smelter Dragon,6,2018,0.21,#ff1a1a,https://cards.scryfall.io/normal/front/8/4/8492c80b-c38a-44b0-b2a4-9292077a74c7.jpg?1562274608,Creature — Dragon,Eric Deschamps
Hostility,6,2018,0.24,#ff1a1a,https://cards.scryfall.io/normal/front/9/b/9b54945a-d355-40fd-b1fd-9ecb2d696de5.jpg?1562275074,Creature — Elemental Incarnation,Omar Rayyan
