name,cmc,release_year,price,color,image,type_line,artist
Elvish Archers,2,1996,4.0,#087500,https://cards.scryfall.io/normal/front/1/f/1f466605-0b83-418a-8714-0b5502d75761.jpg?1559593544,Creature — Elf Archer,Anson Maddocks
Jayemdae Tome,4,1996,4.0,#8c8d8b,https://cards.scryfall.io/normal/front/8/3/8362d7e3-64f1-48a7-b354-9729fc314a28.jpg?1559593501,Artifact,Mark Tedin
Warp Artifact,2,1996,4.0,#000000,https://cards.scryfall.io/normal/front/b/9/b9e76d7f-d8ba-4f14-a248-7806845d490d.jpg?1559593472,Enchantment — Aura,Amy Weber
