name,cmc,release_year,price,color,image,type_line,artist
Cats,0,2020,0.09,#8c8d8b,https://cards.scryfall.io/normal/front/e/f/ef524ce0-b418-458c-b56e-0fbea3aa1142.jpg?1601080236,Card,Dan Scott
Garruk,0,2020,0.3,#8c8d8b,https://cards.scryfall.io/normal/front/1/6/16481c20-92a9-4d1c-8441-1601dce78c42.jpg?1601080670,Card,Lie Setiawan
Lands,0,2020,0.1,#8c8d8b,https://cards.scryfall.io/normal/front/e/6/e61cf6e6-410a-4e34-aa40-d5089c5952ed.jpg?1601080770,Card,Jason Chan
Phyrexian,0,2020,0.24,#8c8d8b,https://cards.scryfall.io/normal/front/e/5/e5226d8b-ec55-4aca-bb9a-0f941d89c8ae.jpg?1601081031,Card,Stephan Martiniere
Seismic,0,2020,0.27,#8c8d8b,https://cards.scryfall.io/normal/front/3/2/32da965c-6499-41e4-b16d-754e89cc8aa7.jpg?1601081235,Card,Clint Cearley
Spirits,0,2020,0.08,#8c8d8b,https://cards.scryfall.io/normal/front/3/c/3c449d13-95d8-49b2-af7c-30a0a2aeaed3.jpg?1646592004,Card,Igor Kieryluk
Unicorns,0,2020,0.47,#8c8d8b,https://cards.scryfall.io/normal/front/5/b/5bf33e8e-04cd-4ffd-83c3-8e41cef4fd40.jpg?1601081517,Card,Even Amundsen
Walls,0,2020,0.31,#8c8d8b,https://cards.scryfall.io/normal/front/c/e/cef6812d-5f8d-40c8-8935-e5f01a808301.jpg?1601081562,Card,Anthony Jones
